"Name","State","Notes","User","Tags","Created","Runtime","Sweep","+trainer.env_overrides.game.actions.move.enabled","+trainer.env_overrides.game.actions.move_cardinal.enabled","+trainer.env_overrides.game.actions.rotate.enabled","...agent._target_","...agent.analyze_weights_interval","...agent.clip_range","...agent.components._action_._target_","...agent.components._action_.sources","...agent.components._action_embeds_._target_","...agent.components._action_embeds_.nn_params.embedding_dim","...agent.components._action_embeds_.nn_params.num_embeddings","...agent.components._core_._target_","...agent.components._core_.nn_params.hidden_size","...agent.components._core_.nn_params.num_layers","...agent.components._core_.sources","...agent.components._obs_._target_","...agent.components._value_._target_","...agent.components._value_.nn_params.out_features","...agent.components._value_.sources","...agent.components.actor_1._target_","...agent.components.actor_1.nn_params.out_features","...agent.components.actor_1.sources","...agent.components.cnn1._target_","...agent.components.cnn1.nn_params.kernel_size","...agent.components.cnn1.nn_params.out_channels","...agent.components.cnn1.nn_params.stride","...agent.components.cnn1.sources","...agent.components.cnn2._target_","...agent.components.cnn2.nn_params.kernel_size","...agent.components.cnn2.nn_params.out_channels","...agent.components.cnn2.nn_params.stride","...agent.components.cnn2.sources","...agent.components.critic_1._target_","...agent.components.critic_1.effective_rank","...agent.components.critic_1.nn_params.out_features","...agent.components.critic_1.nonlinearity","...agent.components.critic_1.sources","...agent.components.encoded_obs._target_","...agent.components.encoded_obs.nn_params.out_features","...agent.components.encoded_obs.sources","...agent.components.fc1._target_","...agent.components.fc1.nn_params.out_features","...agent.components.fc1.sources","...agent.components.obs_flattener._target_","...agent.components.obs_flattener.sources","...agent.components.obs_normalizer._target_","...agent.components.obs_normalizer.sources","...agent.observations.obs_key","...bypass_mac_overrides","...data_dir","...device","...hydra.callbacks.resolver_callback._target_","...policy_uri","...run","...run_dir","...seed","...sim.max_time_s","...sim.name","...sim.num_episodes","...sim.simulations.arena/advanced.env","...sim.simulations.arena/advanced_poor.env","...sim.simulations.arena/basic.env","...sim.simulations.arena/combat.env","...sim.simulations.arena/tag.env","...stats_server_uri","...torch_deterministic","...trainer.async_factor","...trainer.batch_size","...trainer.bptt_horizon","...trainer.checkpoint.checkpoint_dir","...trainer.checkpoint.checkpoint_interval","...trainer.checkpoint.wandb_checkpoint_interval","...trainer.compile","...trainer.compile_mode","...trainer.cpu_offload","...trainer.curriculum","...trainer.forward_pass_minibatch_target_size","...trainer.grad_mean_variance_interval","...trainer.hyperparameter_scheduler.learning_rate_schedule._target_","...trainer.hyperparameter_scheduler.learning_rate_schedule.initial_value","...trainer.hyperparameter_scheduler.learning_rate_schedule.min_value","...trainer.hyperparameter_scheduler.ppo_clip_schedule._target_","...trainer.hyperparameter_scheduler.ppo_clip_schedule.decay_rate","...trainer.hyperparameter_scheduler.ppo_clip_schedule.initial_value","...trainer.hyperparameter_scheduler.ppo_clip_schedule.min_value","...trainer.hyperparameter_scheduler.ppo_ent_coef_schedule._target_","...trainer.hyperparameter_scheduler.ppo_ent_coef_schedule.initial_value","...trainer.hyperparameter_scheduler.ppo_ent_coef_schedule.min_value","...trainer.hyperparameter_scheduler.ppo_l2_init_loss_schedule._target_","...trainer.hyperparameter_scheduler.ppo_l2_init_loss_schedule.initial_value","...trainer.hyperparameter_scheduler.ppo_l2_reg_loss_schedule._target_","...trainer.hyperparameter_scheduler.ppo_l2_reg_loss_schedule.initial_value","...trainer.hyperparameter_scheduler.ppo_vf_clip_schedule._target_","...trainer.hyperparameter_scheduler.ppo_vf_clip_schedule.initial_value","...trainer.hyperparameter_scheduler.ppo_vf_clip_schedule.min_value","...trainer.initial_policy.metric","...trainer.initial_policy.range","...trainer.initial_policy.type","...trainer.kickstart.action_loss_coef","...trainer.kickstart.anneal_ratio","...trainer.kickstart.kickstart_steps","...trainer.kickstart.value_loss_coef","...trainer.minibatch_size","...trainer.optimizer.beta1","...trainer.optimizer.beta2","...trainer.optimizer.eps","...trainer.optimizer.learning_rate","...trainer.optimizer.type","...trainer.optimizer.weight_decay","...trainer.ppo.clip_coef","...trainer.ppo.clip_vloss","...trainer.ppo.ent_coef","...trainer.ppo.gae_lambda","...trainer.ppo.gamma","...trainer.ppo.l2_init_loss_coef","...trainer.ppo.l2_reg_loss_coef","...trainer.ppo.max_grad_norm","...trainer.ppo.norm_adv","...trainer.ppo.vf_clip_coef","...trainer.ppo.vf_coef","...trainer.prioritized_experience_replay.prio_alpha","...trainer.prioritized_experience_replay.prio_beta0","...trainer.profiler.interval_epochs","...trainer.profiler.profile_dir","...trainer.require_contiguous_env_ids","...trainer.scale_batches_by_world_size","...trainer.simulation.evaluate_interval","...trainer.simulation.evaluate_local","...trainer.simulation.evaluate_remote","...trainer.simulation.replay_dir","...trainer.simulation.skip_git_check","...trainer.total_timesteps","...trainer.update_epochs","...trainer.verbose","...trainer.vtrace.vtrace_c_clip","...trainer.vtrace.vtrace_rho_clip","...trainer.zero_copy","...vectorization","...wandb.data_dir","...wandb.enabled","...wandb.entity","...wandb.group","...wandb.job_type","...wandb.name","...wandb.notes","...wandb.project","...wandb.run_id","...wandb.tags","/eval_db_uri","accumulated_runtime_file","accumulated_runtime_sec","actor_critic_share_weights","actor_worker_gpus","adam_beta1","adam_beta2","adam_eps","adaptive_stddev","agent.actor.hidden_sizes","agent.core.rnn_num_layers","agent.core.rnn_size","agent.critic.hidden_sizes","agent.fc.hidden_sizes","agent.fc.layers","agent.fc.output_dim","agent.observation_encoder.fc.hidden_sizes","agent.observation_encoder.fc.output_dim","agent.observation_encoder.normalize_features","agent.observation_encoders.grid_obs.label_dim","agent.observation_encoders.grid_obs.layers","agent.observation_encoders.grid_obs.normalize_features","agent.observation_encoders.grid_obs.output_dim","agent.policy_selector.range","agent","agent._target_","agent.action_head.hidden_sizes","agent.actor.clip_scales","agent.actor.clipping_scale","agent.actor.effective_rank","agent.actor.epi_init","agent.actor.epi_row_specs.1","agent.actor.epi_row_specs.10","agent.actor.epi_row_specs.11","agent.actor.epi_row_specs.12","agent.actor.epi_row_specs.13","agent.actor.epi_row_specs.14","agent.actor.epi_row_specs.15","agent.actor.epi_row_specs.16","agent.actor.epi_row_specs.17","agent.actor.epi_row_specs.2","agent.actor.epi_row_specs.3","agent.actor.epi_row_specs.4","agent.actor.epi_row_specs.5","agent.actor.epi_row_specs.6","agent.actor.epi_row_specs.7","agent.actor.epi_row_specs.8","agent.actor.epi_row_specs.9","agent.actor.fixed_output_target","agent.actor.initialization","agent.actor.l2_init_scale","agent.actor.l2_norm_scale","agent.actor.nonlinearity","agent.actor.path","agent.actor_complex_example.input","agent.actor_complex_example.layers","agent.actor_simple_example.input","agent.actor_simple_example.layers","agent.agent._target_","agent.agent.analyze_weights_interval","agent.agent.clip_range","agent.agent.components._action_._target_","agent.agent.components._action_.sources","agent.agent.components._action_embeds_._target_","agent.agent.components._action_embeds_.nn_params.embedding_dim","agent.agent.components._action_embeds_.nn_params.num_embeddings","agent.agent.components._core_._target_","agent.agent.components._core_.nn_params.num_layers","agent.agent.components._core_.output_size","agent.agent.components._core_.sources","agent.agent.components._obs_._target_","agent.agent.components._value_._target_","agent.agent.components._value_.nn_params.out_features","agent.agent.components._value_.sources","agent.agent.components.actor_1._target_","agent.agent.components.actor_1.nn_params.out_features","agent.agent.components.actor_1.sources","agent.agent.components.cnn1._target_","agent.agent.components.cnn1.nn_params.kernel_size","agent.agent.components.cnn1.nn_params.out_channels","agent.agent.components.cnn1.nn_params.stride","agent.agent.components.cnn1.sources","agent.agent.components.cnn2._target_","agent.agent.components.cnn2.nn_params.kernel_size","agent.agent.components.cnn2.nn_params.out_channels","agent.agent.components.cnn2.nn_params.stride","agent.agent.components.cnn2.sources","agent.agent.components.critic_1._target_","agent.agent.components.critic_1.effective_rank","agent.agent.components.critic_1.nn_params.out_features","agent.agent.components.critic_1.nonlinearity","agent.agent.components.critic_1.sources","agent.agent.components.encoded_obs._target_","agent.agent.components.encoded_obs.nn_params.out_features","agent.agent.components.encoded_obs.sources","agent.agent.components.fc1._target_","agent.agent.components.fc1.nn_params.out_features","agent.agent.components.fc1.sources","agent.agent.components.obs_flattener._target_","agent.agent.components.obs_flattener.sources","agent.agent.components.obs_linear._target_","agent.agent.components.obs_linear.nn_params.out_features","agent.agent.components.obs_linear.sources","agent.agent.components.obs_normalizer._target_","agent.agent.components.obs_normalizer.sources","agent.agent.observations.obs_key","agent.agent_type","agent.analyze_weights_interval","agent.bptt_horizon","agent.clip_multiplier","agent.clip_range","agent.clipping_coeff","agent.clipping_value","agent.cnn_channels","agent.components.EMA_pred_output_1._target_","agent.components.EMA_pred_output_1.effective_rank","agent.components.EMA_pred_output_1.nn_params.out_features","agent.components.EMA_pred_output_1.nonlinearity","agent.components.EMA_pred_output_1.sources","agent.components.EMA_pred_output_2._target_","agent.components.EMA_pred_output_2.nn_params.out_features","agent.components.EMA_pred_output_2.sources","agent.components.LSTM_expanded._target_","agent.components.LSTM_expanded.dims_source","agent.components.LSTM_expanded.expand_dim","agent.components.LSTM_expanded.input_source","agent.components.LSTM_expanded.source_dim","agent.components.LSTM_reshaped._target_","agent.components.LSTM_reshaped.input_source","agent.components.LSTM_reshaped.popped_dim","agent.components.LSTM_reshaped.squeezed_dim","agent.components.Linear_test._target_","agent.components.Linear_test.input_source","agent.components.Linear_test.layer_type","agent.components.Linear_test.nn_params.bias","agent.components.Linear_test.output_size","agent.components._action_._target_","agent.components._action_.bilinear_output_dim","agent.components._action_.effective_rank","agent.components._action_.input_source","agent.components._action_.mlp_hidden_dim","agent.components._action_.nn_params.out_features","agent.components._action_.sources","agent.components._action_embeds_._target_","agent.components._action_embeds_.embedding_dim","agent.components._action_embeds_.initialization","agent.components._action_embeds_.max_value","agent.components._action_embeds_.min_value","agent.components._action_embeds_.nn_params.embedding_dim","agent.components._action_embeds_.nn_params.num_embeddings","agent.components._action_param_._target_","agent.components._action_param_.analyze_weights","agent.components._action_param_.effective_rank","agent.components._action_param_.input_source","agent.components._action_param_.nonlinearity","agent.components._action_param_.output_size","agent.components._action_param_.sources","agent.components._action_param_embeds_._target_","agent.components._action_param_embeds_.embedding_dim","agent.components._action_param_embeds_.nn_params.embedding_dim","agent.components._action_param_embeds_.nn_params.num_embeddings","agent.components._action_type_._target_","agent.components._action_type_.analyze_weights","agent.components._action_type_.effective_rank","agent.components._action_type_.input_source","agent.components._action_type_.sources","agent.components._action_type_embeds_._target_","agent.components._action_type_embeds_.nn_params.embedding_dim","agent.components._action_type_embeds_.nn_params.num_embeddings","agent.components._atn_param_._target_","agent.components._atn_param_.input_source","agent.components._atn_param_.output_size","agent.components._attn_._target_","agent.components._attn_.input_source","agent.components._attn_.nn_params.out_features","agent.components._core_._target_","agent.components._core_.d_model","agent.components._core_.dim_feedforward","agent.components._core_.dropout","agent.components._core_.hidden_size","agent.components._core_.input_source","agent.components._core_.nhead","agent.components._core_.nn_params.context_size","agent.components._core_.nn_params.ffn_size","agent.components._core_.nn_params.glu","agent.components._core_.nn_params.gtrxl_bias","agent.components._core_.nn_params.gtrxl_gate","agent.components._core_.nn_params.hidden_size","agent.components._core_.nn_params.num_heads","agent.components._core_.nn_params.num_layers","agent.components._core_.nonlinearity","agent.components._core_.num_encoder_layers","agent.components._core_.num_layers","agent.components._core_.num_mem_tokens","agent.components._core_.obs_shape","agent.components._core_.output_size","agent.components._core_.rnn_num_layers","agent.components._core_.sources","agent.components._encoded_obs_._target_","agent.components._encoded_obs_.input_source","agent.components._encoded_obs_.output_size","agent.components._encoded_obs_:._target_","agent.components._encoded_obs_:.input_source","agent.components._encoded_obs_:.output_size","agent.components._obs_.K_hidden","agent.components._obs_.QV_dim","agent.components._obs_.Q_hidden","agent.components._obs_.V_dim","agent.components._obs_.V_hidden","agent.components._obs_._target_","agent.components._obs_.atr_embed_dim","agent.components._obs_.coord_embed_dim","agent.components._obs_.embed_dim","agent.components._obs_.num_freqs","agent.components._obs_.output_size","agent.components._obs_.sources","agent.components._obs_.use_max_n_dense","agent.components._obs_attr_embed_._target_","agent.components._obs_attr_embed_.atr_embed_dim","agent.components._value_._target_","agent.components._value_.effective_rank","agent.components._value_.input_source","agent.components._value_.nn_params.out_features","agent.components._value_.nonlinearity","agent.components._value_.output_size","agent.components._value_.sources","agent.components.action_param_attn._target_","agent.components.action_param_attn.input_source","agent.components.action_param_attn.nn_params.out_features","agent.components.action_param_embed_reshaped._target_","agent.components.action_param_embed_reshaped.input_source","agent.components.action_param_embed_reshaped.popped_dim","agent.components.action_param_embed_reshaped.squeezed_dim","agent.components.action_type_attn._target_","agent.components.action_type_attn.input_source","agent.components.action_type_attn.nn_params.out_features","agent.components.action_type_embed_reshaped._target_","agent.components.action_type_embed_reshaped.input_source","agent.components.action_type_embed_reshaped.popped_dim","agent.components.action_type_embed_reshaped.squeezed_dim","agent.components.action_type_layer_1._target_","agent.components.action_type_layer_1.input_source","agent.components.action_type_layer_1.nn_params.out_features","agent.components.action_type_layer_2._target_","agent.components.action_type_layer_2.input_source","agent.components.action_type_layer_2.nn_params.out_features","agent.components.actor_1._action_embeds_._target_","agent.components.actor_1._action_embeds_.nn_params.embedding_dim","agent.components.actor_1._action_embeds_.nn_params.num_embeddings","agent.components.actor_1._target_","agent.components.actor_1.analyze_weights","agent.components.actor_1.effective_rank","agent.components.actor_1.input_source","agent.components.actor_1.nn_params.out_features","agent.components.actor_1.output_size","agent.components.actor_1.sources","agent.components.actor_1_expanded._target_","agent.components.actor_1_expanded.dims_source","agent.components.actor_1_expanded.expand_dim","agent.components.actor_1_expanded.expand_value","agent.components.actor_1_expanded.input_dim","agent.components.actor_1_expanded.input_source","agent.components.actor_1_expanded.source_dim","agent.components.actor_1_reshaped._target_","agent.components.actor_1_reshaped.input_source","agent.components.actor_1_reshaped.popped_dim","agent.components.actor_1_reshaped.squeezed_dim","agent.components.actor_1_to_param_expanded._target_","agent.components.actor_1_to_param_expanded.dims_source","agent.components.actor_1_to_param_expanded.expand_dim","agent.components.actor_1_to_param_expanded.input_source","agent.components.actor_1_to_param_expanded.source_dim","agent.components.actor_1_to_param_reshaped._target_","agent.components.actor_1_to_param_reshaped.input_source","agent.components.actor_1_to_param_reshaped.popped_dim","agent.components.actor_1_to_param_reshaped.squeezed_dim","agent.components.actor_1_to_type_expanded._target_","agent.components.actor_1_to_type_expanded.dims_source","agent.components.actor_1_to_type_expanded.expand_dim","agent.components.actor_1_to_type_expanded.input_source","agent.components.actor_1_to_type_expanded.source_dim","agent.components.actor_1_to_type_reshaped._target_","agent.components.actor_1_to_type_reshaped.input_source","agent.components.actor_1_to_type_reshaped.popped_dim","agent.components.actor_1_to_type_reshaped.squeezed_dim","agent.components.actor_2._target_","agent.components.actor_2.input_source","agent.components.actor_2.nn_params.out_features","agent.components.actor_2.output_size","agent.components.actor_2.sources","agent.components.actor_core_merger._target_","agent.components.actor_core_merger.sources","agent.components.actor_query._target_","agent.components.actor_query.sources","agent.components.attn._target_","agent.components.attn.input_source","agent.components.attn.nn_params.out_features","agent.components.attn_score_1._target_","agent.components.attn_score_1.input_source","agent.components.attn_score_1.nn_params.out_features","agent.components.attn_score_2._target_","agent.components.attn_score_2.input_source","agent.components.attn_score_2.nn_params.out_features","agent.components.attn_to_action._target_","agent.components.attn_to_action.input_source","agent.components.attn_to_action.nn_params.out_features","agent.components.attn_to_action_1._target_","agent.components.attn_to_action_1.input_source","agent.components.attn_to_action_1.nn_params.out_features","agent.components.attn_to_action_2._target_","agent.components.attn_to_action_2.input_source","agent.components.attn_to_action_2.nn_params.out_features","agent.components.batchnorm_test._target_","agent.components.batchnorm_test.input_source","agent.components.batchnorm_test.layer_type","agent.components.batchnorm_test.nn_params.num_features","agent.components.cat_embed_actor_1._target_","agent.components.cat_embed_actor_1.input_source","agent.components.cat_embed_actor_1.sources","agent.components.center_linear._target_","agent.components.center_linear.input_source","agent.components.center_linear.nn_params.out_features","agent.components.center_linear.output_size","agent.components.center_linear_1._target_","agent.components.center_linear_1.input_source","agent.components.center_linear_1.nn_params.out_features","agent.components.center_linear_2._target_","agent.components.center_linear_2.input_source","agent.components.center_linear_2.nn_params.out_features","agent.components.center_pixel._target_","agent.components.center_pixel.input_source","agent.components.center_pixel.output_size","agent.components.center_pixel.sources","agent.components.center_pixel_flatten._target_","agent.components.center_pixel_flatten.input_source","agent.components.center_pixels._target_","agent.components.center_pixels.sources","agent.components.center_row._target_","agent.components.center_row.input_source","agent.components.center_row.output_size","agent.components.center_row.sources","agent.components.channel_selector_0-11._target_","agent.components.channel_selector_0-11.merge_op"
"prashant.fixed.maps.seed0","finished","-","","user:root","2025-11-25T21:46:45.000Z","173077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
