mission_name,difficulty,hyperparams,seed,success,total_reward,steps_taken,hearts_assembled,hearts_deposited,final_energy,final_carbon,final_oxygen,final_germanium,final_silicon,efficiency,error
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,medium,impatient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,medium,impatient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,baseline,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,baseline,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,baseline,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,conservative,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,conservative,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,conservative,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,aggressive,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,aggressive,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,patient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,impatient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,impatient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertEasy'>,hard,impatient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertEasy(name...con=100, energy_regen=1), input_type=ClipCarbonDesertEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,baseline,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,baseline,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,baseline,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,conservative,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,conservative,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,conservative,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,aggressive,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,aggressive,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,patient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,impatient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,impatient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,default,impatient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,baseline,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,baseline,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,baseline,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,conservative,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,conservative,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,conservative,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,aggressive,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,aggressive,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,patient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,impatient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,impatient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,easy,impatient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,baseline,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,baseline,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,baseline,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,conservative,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,conservative,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,conservative,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,aggressive,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,aggressive,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,patient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,impatient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,impatient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,medium,impatient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,baseline,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,baseline,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,baseline,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,conservative,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipCarbonDesertMedium'>,hard,conservative,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipCarbonDesertMedium(na...con=100, energy_regen=1), input_type=ClipCarbonDesertMedium]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
